pair_csv_name,station_a,station_b,count,mean,median,std,min,p05,p10,p90,p95,max,time_ratio_rel_lt_0.95,time_ratio_rel_lt_0.98,time_ratio_rel_ge_0.99
region1--station7-region2--station15.csv,7,15,86165.0,0.946338762093014,0.9471917918376901,0.004437714301759982,0.936782154045394,0.938658532451765,0.9405813072038739,0.9538919768589503,0.9538919768589503,0.954846823682633,0.759124934718273,1.0,0.0
region1--station7-region2--station16.csv,7,16,86165.0,0.9473599703013159,0.9471917918376901,0.006404842856020421,0.9311754941318353,0.9396407258966701,0.9405813072038739,0.9586757785760099,0.9586757785760099,0.95963541399,0.7556316369755701,1.0,0.0
region1--station7-region2--station17.csv,7,17,86165.0,0.9487744378238813,0.9481399317694595,0.007539919388494712,0.9311754941318353,0.9321076017335689,0.9405813072038739,0.9586757785760099,0.9586757785760099,0.95963541399,0.6611965415191783,1.0,0.0
region1--station7-region2--station18.csv,7,18,86165.0,0.9477344008112245,0.9490890207902498,0.006152822569387884,0.9292719471272474,0.9377198739193133,0.938658532451765,0.954846823682633,0.954846823682633,0.9635272493524751,0.5386409795160448,1.0,0.0
region1--station7-region2--station19.csv,7,19,86165.0,0.9486146602566878,0.9510331616504121,0.006609353203167453,0.9377198739193133,0.938658532451765,0.938658532451765,0.9558026263089419,0.9558026263089419,0.9644917410935687,0.4727093367376545,1.0,0.0
region1--station7-region2--station20.csv,7,20,86165.0,0.9516327048328439,0.9529380848820913,0.009671872336512951,0.9292719471272474,0.938658532451765,0.938658532451765,0.9644917410935687,0.9644917410935687,0.9654571982918606,0.3567457784483259,1.0,0.0
region1--station7-region2--station21.csv,7,21,86165.0,0.9536159905385845,0.9567593856946366,0.010199550322940447,0.9283426751801201,0.9377198739193133,0.938658532451765,0.9654571982918606,0.9654571982918606,0.9732598478307829,0.36048279463819416,1.0,0.0
region1--station7-region2--station22.csv,7,22,86165.0,0.9496304080365123,0.9490890207902498,0.004720770370900138,0.938658532451765,0.938658532451765,0.9424652953292371,0.9558026263089419,0.9558026263089419,0.9635272493524751,0.5644519236348866,1.0,0.0
region1--station7-region2--station23.csv,7,23,86165.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
region1--station7-region2--station24.csv,7,24,86165.0,0.9988101085127373,1.0,0.0027191577210271796,0.99,0.99,0.999,1.0,1.0,1.0,0.0,0.0,1.0
